,0,1,2,3,4,5,6,7,8,9,10
4555,-5.8170195,0.7927226,2.3215995,-0.77350193,-0.43440372,-0.028391706,-1.4251547,-1.4840932,0.5776872,-3.142943,0.74976766
4556,-6.75726,0.91929287,2.590752,-0.9690042,-0.52197486,-0.060131565,-1.8799158,-1.5355333,0.277218,-3.129465,1.5096967
4557,-4.8527217,0.56173354,1.8040546,-1.0258406,-0.34202704,-0.043479502,-1.2604353,-1.3117688,0.3793335,-2.7524736,1.053973
4558,-4.4190674,0.5416202,1.9558283,-0.8785066,0.08001322,-0.2613337,-1.5326481,-1.1899385,0.46497706,-2.1578248,0.7017173
4559,-3.9528282,0.41545746,1.4744132,-0.75883436,-0.27458966,-0.048153713,-0.8959172,-1.078523,0.33263144,-1.8435102,0.8978403
4560,-4.934509,0.7319237,1.8864249,-1.0945855,-0.008601309,-0.22641711,-1.4073427,-1.1829259,0.16889615,-2.1551435,0.8803877
4561,-5.727557,0.72620606,2.3727064,-0.9396691,-0.4229089,-0.067535184,-1.6266298,-1.6537926,0.43836144,-3.0128007,1.3697968
4562,-5.6665754,0.47968072,2.0886457,-1.2876774,-0.14921118,-0.04224348,-1.7750744,-1.5322843,0.44295576,-2.749039,0.5765367
4563,-6.331286,0.8588121,2.021878,-1.025228,-0.4729514,-0.2972942,-1.4064626,-1.5919333,0.31508654,-2.7649717,0.9746238
4564,-4.2092524,0.5424245,1.9099067,-0.77026784,-0.07376952,-0.13092045,-1.1039884,-1.2240291,0.38061598,-2.1350048,0.75398105
4565,-4.1045423,0.57788134,1.7067369,-0.58952063,0.04824191,-0.23926371,-1.3297138,-1.1963397,0.19554482,-2.0032003,0.7868405
4566,-5.315349,0.5717762,1.9142312,-0.8535305,-0.19753559,-0.33791935,-1.5613749,-1.3761363,0.27442726,-2.2058399,0.6962614
4567,-3.5884502,0.62448394,1.5114821,-0.7605352,-0.1612531,-0.101870865,-1.2018471,-1.2351811,0.12901084,-1.9075526,0.5332856
4568,-5.332573,0.5248083,1.7655824,-0.66545635,-0.36278206,-0.15990786,-1.2602506,-1.3518107,0.42761898,-2.376953,0.45374513
4569,-5.260174,0.91620827,2.1482487,-0.82796395,-0.07170913,-0.25938332,-1.2665433,-1.1841321,-0.0812306,-2.466406,0.85143334
4570,-5.156498,0.83880997,1.9219904,-0.9880856,0.027264152,-0.31027842,-1.5769049,-1.3841887,0.10485378,-2.8646142,0.843399
4571,-4.9273868,0.77488047,1.9725764,-0.82595575,0.046457615,-0.19653985,-1.4549181,-1.2741723,0.0051700715,-2.646815,0.66763353
4572,-4.489999,0.44078597,1.7296891,-0.937343,-0.19402581,-0.16860427,-0.9667767,-1.2156872,0.20411584,-2.6010983,0.88844264
4573,-6.154495,0.8510521,2.2756083,-0.7336082,-0.319967,-0.37207273,-1.5155493,-1.4881344,0.08550371,-2.9669304,1.0663415
4574,-3.9126217,0.65871537,1.4829702,-0.4199469,-0.019730266,-0.25946665,-1.2491382,-1.0292099,0.23083305,-1.5857413,0.56900054
4575,-5.2053623,0.4739758,1.8743776,-0.7940281,-0.31109506,-0.3576868,-1.7440118,-1.6027789,0.12183988,-2.3402715,1.1605844
4576,-4.949931,0.48379734,2.0123198,-0.705966,-0.3927333,-0.26602107,-1.3536783,-1.3069592,0.60013694,-2.3537345,0.51623964
4577,-5.621892,0.55615294,2.1756692,-0.895574,-0.579085,-0.447104,-1.674382,-1.3297911,0.43749705,-2.490828,1.2247932
4578,-5.184006,0.72267747,1.8592807,-0.8217635,-0.23694573,-0.08423065,-1.6007458,-1.600079,0.5137263,-2.4376311,0.5875412
4579,-4.8053594,0.6467355,1.8086733,-1.0460209,-0.3744305,-0.29724446,-1.480553,-1.0820601,0.31952462,-2.2985353,0.892966
4580,-5.1831913,0.7130832,2.0575778,-1.2503954,-0.23372087,-0.19281827,-1.710314,-1.2926899,0.23245232,-2.4717848,0.76994824
4581,-3.9969647,0.42290792,1.6179801,-0.6741523,-0.18499687,-0.0019697985,-1.2320658,-1.1250615,0.5027028,-1.9507216,0.39500156
4582,-6.8314776,0.69699365,2.7311492,-1.1664803,-0.55028504,-0.46186426,-1.9459401,-1.975025,0.48232958,-3.5240467,1.198428
4583,-4.725604,0.65703875,1.9219097,-0.6058493,-0.22518003,-0.35230207,-1.2625324,-1.1396044,0.0754073,-2.1538713,0.7033961
4584,-4.7211595,0.54330474,1.7757477,-0.8945935,-0.18892051,-0.3266936,-1.493766,-1.0669668,0.23199745,-2.431269,0.99897546
4585,-5.9266896,0.80532354,2.3955147,-0.9077349,-0.10530951,-0.14755629,-1.6471567,-1.2844661,0.31033364,-2.9862895,0.63192856
4586,-4.745215,0.7104122,1.6682252,-0.73103434,-0.37446487,-0.08847935,-1.2413043,-1.2898973,0.059973236,-2.3809342,0.7374238
4587,-3.345037,0.5830684,1.2589245,-0.40629038,-0.3006448,-0.2537006,-1.20573,-0.93541753,0.04839063,-1.582065,0.6986809
4588,-4.738264,0.6682065,1.8076288,-0.6980331,-0.28648257,-0.44166258,-1.0731161,-1.0210167,0.34763858,-2.4279957,0.96086174
4589,-5.2460775,0.8096083,2.2028697,-0.9334116,-0.16548055,-0.3548177,-1.4063644,-1.5005051,0.34085998,-2.9050062,0.916402
4590,-6.016397,0.82421577,1.9485991,-0.987156,-0.23461366,-0.50610167,-1.4680346,-1.0981681,-0.09767935,-2.1760216,1.4171584
4591,-4.8140287,0.62252456,1.4146917,-0.6301757,-0.4912826,-0.20776859,-1.4842582,-1.2017776,0.0024688211,-2.2306194,0.8907332
4592,-5.784755,0.56402963,1.9692941,-1.2259772,-0.16611053,-0.14071204,-1.5736299,-1.4258106,0.44549984,-2.8517647,0.8081172
4593,-5.128743,0.6562763,2.1201348,-0.90551186,-0.21745735,-0.3903428,-1.7424476,-1.5752732,0.37542,-2.386561,0.7011115
4594,-4.5112762,0.5874495,1.7560911,-0.56108534,-0.039192926,-0.30800748,-1.2934678,-1.1850166,0.08601065,-1.932813,0.8102337
4595,-5.610351,0.8071181,1.9284184,-0.7964323,-0.2027999,-0.26680353,-1.645379,-1.4342715,0.237507,-2.386442,0.99764186
4596,-4.1203995,0.556638,1.56029,-0.73211783,-0.21186075,-0.37095222,-1.3754116,-1.1517525,0.014780691,-2.1222801,0.5264117
4597,-5.1328506,0.7296132,2.0690067,-0.8214619,-0.107125215,-0.06454655,-1.4029858,-1.2044262,0.47027498,-2.469651,1.1605793
4598,-5.2360935,0.55023307,2.0594094,-1.135407,-0.18474728,-0.23825496,-1.4872289,-1.6292274,0.545089,-2.412398,1.2631193
4599,-5.618693,0.9324664,1.8738538,-0.91450024,-0.47905362,-0.59045404,-1.6584024,-1.2621759,0.17725998,-2.754368,0.8032629
4600,-4.3816347,0.64393914,1.9323782,-0.9321513,0.02484778,-0.6725983,-1.3598603,-1.3585854,0.12833598,-2.2295861,0.9294616
4601,-4.4117036,0.5408868,1.4492034,-0.75769824,0.059254315,-0.48806778,-1.31536,-1.1406981,0.12863246,-2.050395,0.69217676
4602,-3.9698386,0.56151795,1.665126,-0.6587631,0.13267526,-0.21362035,-1.3169857,-1.2113154,0.27339295,-1.9915098,0.70278525
4603,-4.5909095,0.6975316,1.887517,-0.8987063,-0.5463278,-0.21376303,-1.3400315,-1.1129079,0.46111536,-2.367057,0.821275
4604,-4.1382694,0.43643758,1.879308,-0.8641269,-0.2865287,0.107318535,-1.2745768,-1.257763,0.35769135,-2.3795512,0.95642644
4605,-4.1681366,0.48233786,1.6256162,-0.9997294,-0.08097133,-0.34478575,-1.2718441,-1.0508207,-0.08170988,-1.821471,0.5357647
4606,-4.005576,0.6768279,1.6812019,-0.81094676,-0.3587513,-0.10080603,-1.5771421,-1.3901936,0.177754,-2.1275246,0.79735845
4607,-4.859544,0.26972842,2.2349565,-0.8361905,-0.24098817,-0.17621337,-1.4570673,-1.4277107,0.4922958,-2.5483685,1.024455
4608,-5.2396193,0.75764287,2.1722987,-0.7663187,-0.43036842,-0.12355071,-1.6960673,-1.3093739,0.28762248,-2.3738663,1.0005177
4609,-6.2587314,0.4588813,2.524221,-1.4746994,-0.15627396,-0.17662318,-1.8071048,-1.8653551,0.14776938,-2.9603665,1.3460685
4610,-5.1872826,0.42796707,2.1643255,-0.78002393,-0.1023261,-0.3227167,-1.7751023,-1.576903,0.30301768,-2.4154537,0.98546135
4611,-4.701292,0.80839634,2.1544962,-1.0577277,0.021947376,-0.11236314,-1.686201,-1.6481864,0.20248726,-2.850435,0.8079054
4612,-4.2147164,0.53424835,1.5973604,-0.52921474,-0.13880132,-0.041520715,-1.1710706,-1.0882109,0.40567568,-2.169038,0.4124039
4613,-4.8753057,0.49688628,1.9033209,-0.700234,-0.4458466,0.0021154564,-1.4973917,-1.2473456,0.51442164,-2.3568776,0.58936614
4614,-5.3426223,0.91255915,1.8246012,-0.7788734,-0.14407328,-0.54363114,-1.5842655,-1.0869818,0.22759016,-2.5442626,0.64539605
4615,-3.9010825,0.49725908,1.3591788,-0.9178732,-0.1548857,-0.20167875,-1.0018672,-1.0360918,0.087952815,-2.0600226,0.6752359
4616,-4.8663945,0.65684557,1.9793764,-0.97618306,-0.36644477,-0.28509825,-1.3220471,-1.7718194,0.3424566,-2.7642727,0.9518519
4617,-5.2334676,0.6833094,2.1466165,-0.84956646,-0.46966496,-0.2800416,-1.3515675,-1.5438094,0.24331999,-2.5624032,0.7688977
4618,-5.0291085,0.8365322,2.0888638,-0.669807,-0.061935194,-0.3344695,-1.3516858,-1.3478438,0.0330208,-2.338134,1.0220909
4619,-5.302346,0.8545869,2.0206277,-0.78113276,-0.51250255,-0.08296361,-1.5412427,-1.381474,0.17251046,-2.8130174,0.9395489
4620,-4.2545996,0.81619275,1.6842954,-0.7751027,-0.23240712,-0.06043101,-1.3338599,-1.2629131,0.124158375,-2.0016654,0.6009807
4621,-5.1103673,0.77022296,1.7946938,-0.7676059,-0.415321,-0.17118381,-1.6949905,-1.2687094,0.23861244,-2.7497036,0.8345053
4622,-4.6957374,0.53781533,1.8598844,-0.88465875,-0.37191823,-0.2428373,-1.2524937,-1.4917301,0.23053242,-2.351916,0.80675787
4623,-4.205025,0.5024302,1.6273078,-0.63648015,-0.06830616,-0.03459905,-1.3363292,-1.1240563,0.1308715,-1.9776969,0.91019064
4624,-5.401173,0.85420275,1.9304467,-1.0038383,-0.2092633,-0.5320678,-1.4456944,-1.1160157,0.15730283,-2.559368,0.69733125
4625,-3.8718271,0.24033767,1.4760032,-0.57855225,-0.20831767,-0.34671015,-1.1277375,-1.2136995,0.35608044,-1.9105519,0.5631695
4626,-6.997548,0.9119428,2.5842834,-1.4447116,-0.57329625,-0.49123785,-1.4078325,-1.7433487,0.64971143,-3.5684047,0.9759113
4627,-4.743972,0.7117846,1.6851097,-0.723042,-0.31028554,-0.0849295,-1.49294,-1.3079631,0.15036327,-2.3107095,0.7955526
4628,-4.650451,0.55844504,1.432664,-0.69555706,-0.24104401,-0.37011272,-1.3146629,-1.0024705,0.19560258,-2.0212162,0.54833287
4629,-4.402343,0.681723,1.4564838,-0.9312534,-0.5842786,-0.09915173,-1.0446335,-1.3804649,0.3111382,-2.19755,0.81939054
4630,-4.810096,0.37977377,1.9588615,-0.6525765,-0.37339103,-0.123971,-1.2317672,-1.441314,0.47112474,-2.307988,0.77988625
4631,-3.6305249,0.47907278,1.6409311,-0.80402666,0.04660363,-0.22930114,-1.3660153,-1.1112134,0.054235093,-1.8796142,0.6860734
4632,-5.2667446,0.66039944,2.4579911,-0.84899074,-0.2767541,-0.41277954,-1.4063206,-1.5299782,0.36811432,-2.547597,0.8456208
4633,-6.7369113,0.3794341,2.6231806,-0.81698227,-0.43017194,-0.26279858,-1.989955,-1.7766283,0.519669,-2.8598723,1.1459651
4634,-4.806846,0.7046495,1.6120423,-0.6179915,-0.18770038,-0.45243856,-1.5151967,-1.0940329,0.27515018,-1.8993075,0.6944178
4635,-4.6474447,0.65256006,1.45253,-0.6183581,-0.28453064,0.11437342,-1.3142034,-1.1948925,0.021174055,-2.3442292,0.9142883
4636,-5.116019,0.5264636,2.0493417,-1.1338751,-0.01838449,-0.6475233,-1.2584082,-1.180553,0.15823087,-2.4410975,0.6139355
4637,-4.709562,0.8480273,1.7144437,-0.7472992,-0.41714814,0.019816743,-1.128016,-1.0745685,0.27992395,-1.9534432,0.7854043
4638,-5.503448,0.54806113,2.11884,-1.0628577,0.014800774,-0.5189554,-1.4704939,-1.5006514,0.17800912,-2.8643072,0.9426816
4639,-5.941951,0.7361734,2.2301962,-0.7332427,-0.39683288,-0.3263189,-1.4045676,-1.3981105,0.34648108,-2.7617729,1.3380796
4640,-3.6034842,0.22497351,1.5094463,-0.4961791,-0.18118575,-0.22684427,-0.69751817,-1.0242337,0.2954934,-1.527968,0.7078633
4641,-4.825753,0.317161,1.913779,-0.6400014,-0.23546581,-0.21352258,-1.2744803,-1.4266604,0.43149728,-2.4109018,0.49324504
4642,-4.5835,0.5710655,1.548671,-0.7674824,-0.19770135,-0.043110684,-1.3993853,-1.1807065,0.15111688,-2.1157117,0.57471275
4643,-7.071132,0.5683719,2.7814786,-0.96106106,-0.4157122,-0.5090964,-1.8007249,-1.828391,0.45393845,-3.3806558,0.44033203
4644,-4.5540113,0.5493166,1.6592422,-0.7338759,-0.24730304,-0.34305868,-1.54358,-1.0939358,0.117157966,-2.1869073,0.62995017
4645,-4.567119,0.6067827,1.7252345,-1.014482,-0.25605503,-0.17070065,-1.0732019,-1.0970916,0.48900786,-2.3541543,0.72196907
4646,-4.8372197,0.7027752,2.0616567,-0.8994764,-0.09434046,0.022836177,-1.4033014,-1.4376174,0.30358398,-2.7292807,0.98792946
4647,-4.5173655,0.5258405,1.8838099,-1.0407913,0.07253094,-0.33265164,-1.2189757,-1.3953481,0.22922009,-2.3750763,0.7732319
4648,-4.3395452,0.6088853,1.6657597,-0.69509953,-0.44178656,-0.049353495,-1.1760371,-1.0260361,0.3170233,-1.8117772,0.745762
4649,-6.1812687,0.76992315,2.0137014,-1.132357,-0.05624477,-0.22433431,-1.7771463,-1.6947365,0.5063087,-3.1424825,0.34238428
4650,-4.317904,0.3737856,1.6837786,-0.8234854,-0.4070144,-0.29708266,-1.2529073,-1.2616484,0.23161502,-2.081662,0.7587248
4651,-7.1689787,1.0014447,2.489138,-1.2271193,-0.034151506,-0.14609149,-1.9978284,-1.7304066,0.2341627,-3.495135,1.5791504
4652,-3.2715528,0.70790094,1.5978495,-0.64340657,-0.11338592,-0.41716626,-0.99334824,-0.9274489,0.35494202,-1.6952664,0.6305349
4653,-4.868478,0.6836791,1.9317529,-1.1592829,-0.3554153,-0.48315126,-1.5216881,-1.3881694,0.43759874,-2.3302343,0.6072448
4654,-5.3412824,0.88347703,2.3034585,-1.0370921,-0.06269996,-0.47518346,-1.7241144,-1.4244243,0.30491143,-2.6669052,0.9378395
4655,-4.78601,0.6175068,2.1368277,-0.82946646,-0.057861842,-0.5079807,-1.4793446,-1.4923171,0.30786324,-2.6122031,0.81357807
4656,-5.6899743,1.1622014,1.9509817,-1.1568092,0.11116969,-0.2997752,-1.8368081,-1.5467085,-0.04915833,-2.6090205,0.86436915
4657,-3.7077358,0.5025214,1.7227393,-0.787565,-0.070243955,-0.11599841,-1.0946847,-1.0030838,0.24719068,-1.8394486,0.6409966
4658,-4.506178,0.47941118,1.5876994,-0.6713443,-0.2738001,-0.4410057,-0.998804,-0.9188858,-0.044232126,-2.0587826,1.0268981
4659,-3.3542612,0.47013766,1.2002126,-0.63848406,-0.32209584,-0.1382838,-1.1732213,-1.0004646,0.17949899,-1.6916505,0.58338016
4660,-4.2982287,0.62762976,1.6077805,-0.71674466,-0.17757739,-0.101793334,-1.1832289,-1.008992,0.11289998,-2.2358124,0.743795
4661,-5.735892,0.7975313,1.6012387,-0.68031335,-0.60634124,-0.47364736,-1.5933286,-1.4535327,0.28993943,-2.5154173,0.7783802
4662,-3.642108,0.59720796,1.405485,-0.8788301,-0.11014228,-0.2369772,-1.1092684,-0.9488202,0.14744085,-1.7677007,0.6873565
4663,-4.2126846,0.61626977,1.7435137,-0.56921095,-0.13478577,-0.23199397,-1.2087022,-1.1175951,0.3167303,-2.293741,0.69661045
4664,-4.934626,0.5250284,1.7079192,-0.74243724,-0.3231924,-0.2005126,-1.4238366,-1.1430618,0.16886166,-2.2355316,1.0292908
4665,-6.3223295,0.93533915,2.25671,-1.2279878,-0.071832344,-0.26579654,-1.8232116,-1.4026321,0.43520832,-3.0707994,1.3217268
4666,-3.918403,0.48792744,1.5717033,-0.8067763,-0.012318718,-0.10172351,-1.1550698,-1.4127192,0.22668126,-2.1627657,0.6138233
4667,-5.3830366,0.6578608,2.0308702,-1.0418578,-0.29106882,-0.5821743,-1.7680367,-1.53125,0.19060434,-2.83129,0.86725664
4668,-4.3728166,0.73549694,1.7857047,-0.7389002,-0.2154427,0.0651493,-1.2946903,-1.3925383,0.38449803,-2.4379606,0.72405934
4669,-3.4589746,0.49863043,1.2178326,-0.79333603,-0.3225102,0.021408927,-1.2917942,-1.320382,0.04463384,-2.1041856,0.62898076
4670,-4.6791005,0.6246688,1.7677691,-0.83605,-0.20247476,-0.39586017,-1.6650299,-1.2708142,0.0534651,-2.2864406,0.72259015
4671,-4.7089105,0.71562356,1.9140248,-0.88182044,0.105741315,-0.48359987,-1.2568096,-1.1895093,0.16448729,-2.3865302,0.8176944
4672,-7.127118,0.80829364,2.7056763,-1.085635,-0.5085645,-0.454938,-1.9503958,-1.6916889,0.5761089,-3.332923,1.1201938
4673,-4.51678,0.7829352,1.5097357,-0.5528502,-0.06936674,-0.518427,-1.5121666,-0.9337822,0.07325694,-2.0215898,0.8860769
4674,-4.614397,0.79748434,1.6847554,-0.66073745,-0.07715059,-0.17406096,-1.6480154,-1.4772462,0.113966525,-2.2924309,0.81235355
4675,-4.815672,0.67562133,1.8392572,-0.82960266,-0.44012243,-0.104133874,-1.2047553,-1.4205513,0.63057226,-2.237187,0.55501354
4676,-6.012817,0.40265313,2.513184,-0.4961691,-0.37841016,-0.26495692,-1.437225,-1.5792359,0.60873646,-3.0552897,0.81832415
4677,-5.0761395,0.65304416,1.6748313,-0.6171346,-0.21008046,-0.15912655,-1.5068067,-1.1141877,0.1293145,-2.5469675,0.85071063
4678,-4.1041694,0.3855229,1.5339096,-0.4010026,-0.322588,-0.20907827,-1.1153103,-1.2555146,0.5154912,-1.9416394,0.38394615
4679,-4.5721126,0.39925534,1.9819778,-0.77699035,-0.193752,-0.13828608,-1.3409559,-1.3584151,0.5862,-2.1648426,0.7931526
4680,-6.160452,1.1794116,2.5243025,-1.2888016,-0.17137305,-0.2754468,-1.8766572,-1.5780722,0.6490014,-3.0699646,0.899114
4681,-5.0384336,0.86757284,1.9229325,-0.8762126,-0.035135105,-0.3255426,-1.556034,-1.2867689,0.12207867,-2.3562422,0.84464294
4682,-4.11588,0.5679402,1.793257,-0.6150744,0.07890785,-0.23044974,-1.155196,-1.0141153,0.35639536,-2.1201055,0.86444443
4683,-4.183625,0.7507807,1.512176,-0.83314025,-0.10760228,-0.15562876,-1.3101376,-1.2880709,0.078613356,-2.2704017,0.6391943
4684,-6.109185,0.9437305,2.2742333,-1.1216989,-0.5300685,-0.21145974,-1.6168958,-1.703689,0.25910696,-3.0627341,1.2104044
4685,-7.0340314,1.2815882,2.604933,-1.2705977,-0.58052015,-0.30342308,-2.1394956,-2.1150548,0.36242753,-3.6467922,0.9506921
4686,-6.888288,1.371262,2.5343196,-0.79687136,-0.5632487,-0.022214219,-1.9322189,-2.1925924,0.26833335,-3.386974,0.9551781
4687,-3.4789367,0.4486355,1.2013394,-0.64036864,-0.17629229,-0.27668554,-0.913271,-0.8565081,0.21226075,-1.6959827,0.41258726
4688,-4.0350347,0.6721369,1.5529542,-0.68394816,-0.2771062,-0.4148084,-1.3110794,-1.1327331,0.34710824,-1.9246204,0.629941
4689,-6.262598,0.7977395,2.3576918,-1.1386164,-0.38389787,-0.44236317,-1.2701181,-1.6708738,0.13700916,-3.3646195,0.99296594
4690,-3.7612772,0.6153017,1.4572867,-0.5930519,-0.1556269,-0.098085776,-1.1912975,-1.0914332,0.23513561,-1.8587542,0.74891114
4691,-4.2815537,0.811302,2.0577896,-0.83636177,-0.14874725,-0.47098112,-1.4344745,-1.463891,0.026522994,-2.3066936,0.9022236
4692,-5.272754,0.5795439,2.0937455,-0.86442715,-0.30728716,0.053412013,-1.5462452,-1.8087937,0.27802762,-2.6152396,1.2327259
4693,-5.943355,0.9726507,2.4117186,-1.2708367,-0.07747506,-0.5116399,-1.5450673,-1.5909154,0.5056694,-2.933983,1.3004895
4694,-4.3189793,0.21593823,1.80093,-0.9197308,-0.10887926,-0.2533663,-1.3253846,-1.0484649,0.36348763,-2.365377,0.9287196
4695,-6.817323,0.8876744,2.3425114,-1.201039,-0.39968976,-0.64365697,-2.1369164,-1.8735607,0.17951244,-3.3503265,0.9578047
4696,-5.162756,0.60320574,1.8449317,-0.7565599,-0.17888209,-0.308478,-1.6474994,-1.2862008,0.21792772,-2.1909761,1.1242224
4697,-6.0409923,1.0973672,2.1791115,-0.7205533,-0.11779388,-0.2999132,-1.7750758,-1.6383489,0.25738418,-2.9757235,0.6865725
4698,-3.8221672,0.52069896,1.72084,-0.4975084,-0.31803414,0.03071916,-1.1149406,-1.231765,0.4229581,-1.7545605,0.99745095
4699,-3.657747,0.2701195,1.4146348,-0.6481305,-0.2554297,-0.113653384,-1.0343533,-1.0065093,0.34401336,-1.9296881,0.76719296
4700,-5.199047,0.49083477,2.0111217,-0.9966217,-0.40285102,-0.3000986,-1.5952468,-1.3360142,0.37581742,-2.7372258,0.6598917
4701,-5.1535697,0.8575642,1.8367345,-1.1196831,0.15911065,-0.57762605,-1.8329598,-1.1140096,-0.06070838,-2.6994703,0.8320414
4702,-4.499867,0.75158376,1.7050908,-0.96000797,-0.20707679,-0.20172215,-1.5048603,-1.2529137,0.1605912,-2.3991392,0.49255037
4703,-4.6977925,0.6509612,1.7047824,-0.67797333,0.07049958,-0.059465364,-1.6241547,-1.2556863,0.2143791,-2.1373932,0.52682155
4704,-4.6322875,0.5078365,1.8771238,-0.67394793,-0.49218634,-0.25430843,-1.4853948,-1.4634728,0.3456992,-2.0832593,1.0325823
4705,-5.6864877,0.6813147,2.0520315,-0.8363436,-0.27973226,-0.5283069,-1.667694,-1.302486,0.37944728,-2.4606879,1.13566
4706,-4.568556,0.99071956,2.1205866,-0.8481764,-0.08341013,-0.42707324,-1.5763079,-1.4728733,-0.028535128,-2.425079,0.7159557
4707,-3.9937408,0.5558567,1.3874099,-0.59476936,-0.19055486,-0.14037278,-1.1115496,-1.1339701,0.042075787,-1.6582112,0.72380424
4708,-4.494015,0.36762065,1.7729627,-0.638852,-0.11873216,0.020613067,-1.3019677,-1.0206243,0.6334128,-2.014492,0.6771841
4709,-4.251547,0.8747368,1.7309381,-0.89398867,-0.18088429,-0.43361714,-1.2315457,-1.471476,0.07665798,-2.4010198,0.8082509
4710,-4.2765594,0.61401886,1.7102281,-0.5288078,-0.43600336,-0.033280864,-1.4006504,-1.2750834,0.24964626,-2.1197343,0.7659786
4711,-5.1683626,0.78414136,2.0536845,-1.0132664,-0.30384305,-0.16242939,-1.4161075,-1.2365445,0.3084796,-2.698985,0.76220906
4712,-4.3843064,0.44144624,1.8645263,-0.5679221,-0.23726536,-0.102899484,-1.0056679,-1.0706587,0.43811542,-2.04843,0.8314872
4713,-4.5385246,0.6724975,1.7519939,-0.8461847,-0.32199112,-0.19530576,-1.512285,-1.1357603,0.24225958,-2.277323,0.8136173
4714,-5.9673986,1.1242812,2.2775366,-0.929189,0.016002055,-0.22617574,-2.093918,-1.214896,0.14211172,-2.7270448,1.1364733
4715,-6.788107,0.7387188,2.807781,-1.0403683,-0.33486193,-0.1466416,-2.0813234,-1.8476131,0.3300896,-3.7031975,1.3515396
4716,-4.890681,0.8681864,2.252935,-0.77302545,-0.07052413,-0.2691364,-1.1564279,-1.2241799,0.29212978,-2.5409672,1.0667797
4717,-4.165896,0.48748666,1.7664382,-0.7084879,-0.04792048,-0.19086976,-0.85293704,-1.4030473,0.1627246,-2.4597507,0.7824339
4718,-4.1720276,0.5100944,1.5592093,-0.67552006,0.007968983,-0.44734514,-1.2492608,-1.0567515,0.21486397,-2.1728313,0.82067025
4719,-5.7636642,0.9257909,2.2072146,-0.93689686,-0.28014603,-0.12045699,-1.7168443,-1.6360489,0.38374567,-2.9563606,1.0129973
4720,-6.1645536,0.6985629,2.513223,-1.1191722,0.033968266,-0.14253514,-1.4856979,-1.4993966,0.45153144,-3.3234599,0.99842316
4721,-3.951204,0.631777,1.5129254,-0.7130769,-0.13060975,-0.22521552,-1.2163824,-1.1571889,0.09824268,-1.9447869,0.6566318
4722,-4.3560796,0.6727228,1.7954817,-0.848799,-0.06595598,-0.39705333,-1.2961239,-1.1870843,0.07690344,-2.5749745,0.7473011
4723,-4.043504,0.63036263,1.7232186,-0.67592174,-0.32695827,-0.20382369,-1.1024746,-0.8024049,0.12945864,-1.9749651,0.96720004
4724,-4.9523463,0.43343306,1.8456646,-0.7335492,-0.4717179,-0.18593271,-1.3308996,-1.4154314,0.373587,-2.0515776,0.94124985
4725,-5.0545397,0.44730866,2.1236768,-1.1302893,-0.15547721,-0.27740467,-1.512917,-1.6771061,0.09536753,-2.234026,1.058934
4726,-4.460847,0.7696439,1.9299545,-0.8345474,-0.20795996,-0.2014427,-1.12453,-1.417089,0.43451884,-2.417717,0.78388643
4727,-3.5356362,0.47910738,1.450203,-0.67599833,-0.040491085,-0.10388268,-0.91033566,-0.89411354,0.22492015,-1.7596544,0.7434278
4728,-4.6491966,0.56912744,1.8348123,-0.82783484,-0.27447242,-0.4324086,-1.3920656,-1.2335547,0.13677911,-2.0511906,0.84268236
4729,-6.117613,0.9881906,2.3971593,-1.1352463,0.022701439,-0.35083503,-2.0200493,-1.7748413,0.32102358,-3.0023391,1.0705769
4730,-4.463039,0.7317337,1.7537936,-0.8901621,-0.31332126,-0.25468695,-1.3534153,-1.2136523,0.19459605,-2.4315462,0.62946796
4731,-4.121832,0.73320436,1.6077776,-1.1475905,-0.08629287,-0.21101275,-1.3139483,-1.0700772,0.11753699,-2.1328168,0.6005649
4732,-4.3431945,0.5319667,1.7420062,-0.60151213,-0.29269022,-0.34353602,-1.2093681,-0.99891365,0.46640578,-2.0512507,0.68388444
4733,-4.518984,0.7004833,1.5564744,-0.91327083,-0.11474035,-0.16303647,-1.4437194,-1.1367073,0.030317042,-2.6562307,0.8676359
4734,-4.2621202,0.3714832,1.7632543,-0.7729917,0.04340459,-0.088591665,-1.2967023,-0.99545306,0.15780425,-2.0587792,0.6458867
4735,-4.86867,0.48692954,2.1421347,-0.944919,-0.32894945,-0.1078627,-1.02425,-1.447557,0.54808754,-2.6653023,0.9394189
4736,-5.557129,0.37707826,2.0851989,-0.7509289,-0.6403724,0.2750217,-1.8774707,-1.644455,0.47257972,-2.5658991,1.209792
4737,-4.06137,0.7745906,1.481303,-0.8697037,-0.15125352,-0.11979845,-0.96140873,-0.98222226,0.08489831,-2.3630898,0.9947818
4738,-4.0760074,0.6295491,1.8194115,-1.0374975,-0.023116402,-0.24531193,-1.7686636,-0.9490208,-0.023984376,-2.3644006,0.94159424
4739,-6.728786,0.91983676,2.3571908,-1.490904,-0.076398134,-0.14257099,-2.0027275,-1.6695162,0.36009634,-3.1457253,1.1738133
4740,-3.8298762,0.60023725,1.6109565,-0.9400837,-0.1797761,-0.23977612,-1.1590891,-0.9927219,0.28502598,-2.0025198,0.5397266
4741,-3.1339157,0.41897103,1.3840888,-0.800701,-0.25111336,-0.21849178,-0.8399029,-1.0461497,0.23488665,-1.6877408,0.5282096
